GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),Heroes(Hero 2 Archetype),Heroes(Hero 1 Archetype),Heroes(Hero 1 Class),Heroes(Hero 3 Class),Heroes(Hero 2 Class),Heroes(Hero 1),Heroes(Hero 3),Heroes(Hero 3 Archetype),Heroes(Hero 2)
-924210011,Descent2e,0,ABOUT_TO_START,0,0,4,92,"(9,6)","(2,16)",,"(9,4)","(1,15)","(1,16)",,"(2,4)",,"(3,3)","(5,6)","(4,3)","(11,4)",Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Ashrian,Healer,Tomble Burrowell
1129905595,Descent2e,0,ABOUT_TO_START,0,0,4,93,"(7,4)","(1,16)",,"(11,4)","(1,15)","(2,16)",,"(3,3)",,"(4,2)","(5,3)","(5,6)","(10,5)",Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Jain Fairwood,Scout,Avric Albright
1708968205,Descent2e,0,ABOUT_TO_START,0,0,4,94,"(8,3)","(1,15)",,"(10,5)","(1,16)","(2,15)",,"(4,5)",,"(2,6)","(5,5)","(3,4)","(7,4)",Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Grisban the Thirsty,Warrior,Widow Tarha
1782538645,Descent2e,0,ABOUT_TO_START,0,0,4,95,"(11,5)","(2,16)",,"(6,3)","(1,15)","(2,15)",,"(5,4)",,"(3,5)","(4,7)","(2,5)","(10,6)",Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Tomble Burrowell,Scout,Leoric of the Book
-1354647450,Descent2e,0,ABOUT_TO_START,0,0,4,96,"(10,3)","(2,15)",,"(6,2)","(1,16)","(1,15)",,"(3,7)",,"(2,5)","(4,5)","(3,3)","(9,5)",Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Tomble Burrowell
33362573,Descent2e,0,ABOUT_TO_START,0,0,4,97,"(11,5)","(2,15)",,"(9,5)","(1,15)","(1,16)",,"(4,3)",,"(2,7)","(5,6)","(4,6)","(8,2)",Scout,Healer,Disciple,Berserker,Thief,Ashrian,Grisban the Thirsty,Warrior,Tomble Burrowell
254262560,Descent2e,0,ABOUT_TO_START,0,0,4,98,"(8,3)","(2,16)",,"(7,3)","(1,15)","(1,16)",,"(5,7)",,"(3,7)","(2,2)","(5,2)","(6,3)",Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Jain Fairwood
-515585900,Descent2e,0,ABOUT_TO_START,0,0,4,99,"(7,3)","(2,16)",,"(11,4)","(1,16)","(2,15)",,"(4,3)",,"(3,4)","(2,4)","(3,5)","(8,3)",Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Widow Tarha,Mage,Syndrael
-1944787339,Descent2e,0,ABOUT_TO_START,0,0,4,100,"(9,2)","(1,16)",,"(11,6)","(1,15)","(2,16)",,"(3,4)",,"(5,4)","(2,4)","(4,7)","(7,3)",Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Grisban the Thirsty
-1959657368,Descent2e,0,ABOUT_TO_START,0,0,4,101,"(10,4)","(2,15)",,"(8,2)","(1,15)","(1,16)",,"(4,3)",,"(3,4)","(2,7)","(5,5)","(6,3)",Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Jain Fairwood,Scout,Avric Albright
1028564309,Descent2e,0,ABOUT_TO_START,0,0,4,102,"(6,3)","(2,15)",,"(9,2)","(1,15)","(1,16)",,"(2,5)",,"(5,5)","(5,6)","(4,7)","(10,3)",Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Tomble Burrowell,Scout,Syndrael
-2065662957,Descent2e,0,ABOUT_TO_START,0,0,4,103,"(6,3)","(2,16)",,"(7,4)","(1,16)","(1,15)",,"(2,6)",,"(3,4)","(2,4)","(3,7)","(8,2)",Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Tomble Burrowell,Scout,Avric Albright
195829685,Descent2e,0,ABOUT_TO_START,0,0,4,104,"(8,3)","(2,15)",,"(9,2)","(2,16)","(1,15)",,"(2,2)",,"(4,3)","(2,4)","(5,6)","(10,4)",Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Grisban the Thirsty,Warrior,Ashrian
-1574897475,Descent2e,0,ABOUT_TO_START,0,0,4,105,"(8,3)","(1,16)",,"(9,3)","(2,15)","(1,15)",,"(5,7)",,"(4,2)","(3,7)","(2,2)","(6,2)",Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Leoric of the Book,Mage,Ashrian
-793287773,Descent2e,0,ABOUT_TO_START,0,0,4,106,"(7,4)","(1,15)",,"(8,6)","(2,16)","(2,15)",,"(4,3)",,"(2,5)","(5,2)","(2,3)","(6,2)",Healer,Warrior,Berserker,Runemaster,Disciple,Grisban the Thirsty,Leoric of the Book,Mage,Ashrian
-232930549,Descent2e,0,ABOUT_TO_START,0,0,4,107,"(6,2)","(1,15)",,"(10,4)","(1,16)","(2,16)",,"(4,2)",,"(5,5)","(4,7)","(5,3)","(10,6)",Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Jain Fairwood,Scout,Grisban the Thirsty
2017869266,Descent2e,0,ABOUT_TO_START,0,0,4,108,"(11,4)","(1,16)",,"(9,5)","(2,15)","(2,16)",,"(4,6)",,"(5,4)","(5,5)","(4,7)","(9,2)",Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Tomble Burrowell,Scout,Avric Albright
-537696098,Descent2e,0,ABOUT_TO_START,0,0,4,109,"(10,3)","(1,16)",,"(9,4)","(2,15)","(2,16)",,"(2,4)",,"(2,5)","(2,7)","(2,6)","(10,6)",Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Avric Albright,Healer,Jain Fairwood
-1880652938,Descent2e,0,ABOUT_TO_START,0,0,4,110,"(8,6)","(1,16)",,"(10,4)","(2,16)","(2,15)",,"(5,3)",,"(4,2)","(4,5)","(5,7)","(11,5)",Scout,Healer,Disciple,Berserker,Thief,Ashrian,Syndrael,Warrior,Tomble Burrowell
2053930103,Descent2e,0,ABOUT_TO_START,0,0,4,111,"(9,4)","(2,16)",,"(8,2)","(2,15)","(1,16)",,"(5,2)",,"(2,4)","(2,5)","(3,3)","(6,3)",Mage,Healer,Disciple,Berserker,Runemaster,Ashrian,Syndrael,Warrior,Leoric of the Book
72689065,Descent2e,0,ABOUT_TO_START,0,0,4,112,"(10,3)","(1,16)",,"(10,6)","(2,15)","(2,16)",,"(4,5)",,"(5,4)","(3,2)","(2,2)","(9,5)",Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Leoric of the Book,Mage,Tomble Burrowell
1102908747,Descent2e,0,ABOUT_TO_START,0,0,4,113,"(8,2)","(1,15)",,"(6,5)","(1,16)","(2,15)",,"(3,4)",,"(2,3)","(3,5)","(5,3)","(6,3)",Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Leoric of the Book,Mage,Ashrian
857470131,Descent2e,0,ABOUT_TO_START,0,0,4,114,"(10,5)","(2,16)",,"(6,5)","(1,16)","(2,15)",,"(5,6)",,"(5,2)","(4,3)","(4,6)","(9,4)",Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Jain Fairwood,Scout,Grisban the Thirsty
1156667397,Descent2e,0,ABOUT_TO_START,0,0,4,115,"(9,3)","(2,15)",,"(6,5)","(2,16)","(1,16)",,"(4,5)",,"(4,4)","(5,6)","(2,7)","(9,5)",Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Avric Albright
1787274215,Descent2e,0,ABOUT_TO_START,0,0,4,116,"(11,6)","(2,16)",,"(10,3)","(1,15)","(1,16)",,"(5,2)",,"(5,7)","(2,3)","(3,4)","(6,2)",Healer,Warrior,Berserker,Runemaster,Disciple,Grisban the Thirsty,Leoric of the Book,Mage,Ashrian
-937804275,Descent2e,0,ABOUT_TO_START,0,0,4,117,"(6,5)","(1,15)",,"(6,2)","(2,15)","(1,16)",,"(5,5)",,"(4,7)","(3,3)","(3,4)","(10,6)",Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Ashrian,Healer,Tomble Burrowell
2020799224,Descent2e,0,ABOUT_TO_START,0,0,4,118,"(9,5)","(1,16)",,"(6,5)","(2,16)","(2,15)",,"(4,4)",,"(3,7)","(3,4)","(5,5)","(11,5)",Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Ashrian
-1261148661,Descent2e,0,ABOUT_TO_START,0,0,4,119,"(6,4)","(1,16)",,"(10,3)","(1,15)","(2,16)",,"(4,7)",,"(2,5)","(5,4)","(3,3)","(8,2)",Mage,Healer,Disciple,Berserker,Runemaster,Ashrian,Syndrael,Warrior,Widow Tarha
1602351087,Descent2e,0,ABOUT_TO_START,0,0,4,120,"(11,6)","(1,16)",,"(10,5)","(2,16)","(2,15)",,"(5,4)",,"(2,6)","(3,2)","(2,4)","(7,2)",Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Tomble Burrowell
176717634,Descent2e,0,ABOUT_TO_START,0,0,4,121,"(11,6)","(1,16)",,"(6,5)","(2,15)","(2,16)",,"(4,3)",,"(3,2)","(4,4)","(2,2)","(7,3)",Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Syndrael
1664523560,Descent2e,0,ABOUT_TO_START,0,0,4,122,"(10,5)","(1,15)",,"(6,2)","(2,16)","(2,15)",,"(3,2)",,"(4,4)","(3,6)","(5,7)","(8,2)",Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Jain Fairwood,Scout,Syndrael
-2049690953,Descent2e,0,ABOUT_TO_START,0,0,4,123,"(9,3)","(1,15)",,"(11,4)","(2,16)","(2,15)",,"(3,5)",,"(5,2)","(5,7)","(2,2)","(10,5)",Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Tomble Burrowell,Scout,Syndrael
316733697,Descent2e,0,ABOUT_TO_START,0,0,4,124,"(10,4)","(2,16)",,"(6,2)","(1,16)","(2,15)",,"(5,7)",,"(3,4)","(2,4)","(3,2)","(7,2)",Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Leoric of the Book,Mage,Tomble Burrowell
1917629113,Descent2e,0,ABOUT_TO_START,0,0,4,125,"(11,6)","(2,16)",,"(7,3)","(2,15)","(1,15)",,"(3,3)",,"(5,2)","(4,2)","(5,3)","(8,3)",Mage,Warrior,Berserker,Disciple,Runemaster,Syndrael,Ashrian,Healer,Leoric of the Book
-2068119258,Descent2e,0,ABOUT_TO_START,0,0,4,126,"(10,6)","(1,16)",,"(8,3)","(1,15)","(2,15)",,"(5,2)",,"(4,5)","(2,2)","(2,5)","(9,2)",Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Jain Fairwood,Scout,Avric Albright
571662474,Descent2e,0,ABOUT_TO_START,0,0,4,127,"(6,5)","(1,16)",,"(8,3)","(1,15)","(2,16)",,"(3,6)",,"(5,6)","(4,7)","(2,2)","(9,6)",Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Jain Fairwood,Scout,Grisban the Thirsty
-129834600,Descent2e,0,ABOUT_TO_START,0,0,4,128,"(11,6)","(2,15)",,"(10,6)","(1,15)","(1,16)",,"(5,7)",,"(2,4)","(3,5)","(4,3)","(7,2)",Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Tomble Burrowell,Scout,Widow Tarha
-367298241,Descent2e,0,ABOUT_TO_START,0,0,4,129,"(7,2)","(2,15)",,"(10,3)","(1,16)","(2,16)",,"(2,7)",,"(4,7)","(3,4)","(2,6)","(6,4)",Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Widow Tarha,Mage,Grisban the Thirsty
1529520095,Descent2e,0,ABOUT_TO_START,0,0,4,130,"(10,4)","(2,16)",,"(8,6)","(1,16)","(2,15)",,"(3,5)",,"(4,4)","(2,2)","(5,6)","(7,4)",Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Jain Fairwood,Scout,Leoric of the Book
-378145273,Descent2e,0,ABOUT_TO_START,0,0,4,131,"(7,3)","(2,15)",,"(8,3)","(1,15)","(1,16)",,"(5,3)",,"(4,5)","(2,7)","(3,7)","(6,2)",Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Ashrian,Healer,Syndrael
-137278190,Descent2e,0,ABOUT_TO_START,0,0,4,132,"(9,4)","(2,16)",,"(8,6)","(1,16)","(2,15)",,"(2,3)",,"(5,5)","(3,7)","(4,5)","(7,2)",Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Avric Albright,Healer,Grisban the Thirsty
-1779590791,Descent2e,0,ABOUT_TO_START,0,0,4,133,"(9,3)","(1,15)",,"(7,4)","(1,16)","(2,16)",,"(3,5)",,"(2,5)","(4,2)","(4,3)","(10,3)",Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Tomble Burrowell,Scout,Widow Tarha
248032654,Descent2e,0,ABOUT_TO_START,0,0,4,134,"(8,6)","(2,16)",,"(9,3)","(1,16)","(1,15)",,"(4,7)",,"(5,5)","(2,7)","(5,4)","(7,3)",Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Syndrael,Warrior,Jain Fairwood
-2092379481,Descent2e,0,ABOUT_TO_START,0,0,4,135,"(7,4)","(1,16)",,"(6,2)","(2,16)","(2,15)",,"(4,5)",,"(2,4)","(2,2)","(5,7)","(9,3)",Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Grisban the Thirsty,Warrior,Widow Tarha
-1905237098,Descent2e,0,ABOUT_TO_START,0,0,4,136,"(10,6)","(2,15)",,"(7,4)","(1,16)","(1,15)",,"(4,4)",,"(3,6)","(2,5)","(2,3)","(6,3)",Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Ashrian,Healer,Syndrael
313753588,Descent2e,0,ABOUT_TO_START,0,0,4,137,"(8,2)","(2,16)",,"(11,5)","(2,15)","(1,16)",,"(4,2)",,"(3,5)","(4,6)","(3,7)","(10,4)",Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Syndrael,Warrior,Ashrian
1088459323,Descent2e,0,ABOUT_TO_START,0,0,4,138,"(9,2)","(2,16)",,"(9,5)","(2,15)","(1,16)",,"(4,3)",,"(3,7)","(2,3)","(3,2)","(8,3)",Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Widow Tarha
425525007,Descent2e,0,ABOUT_TO_START,0,0,4,139,"(10,3)","(2,16)",,"(9,4)","(1,16)","(2,15)",,"(5,7)",,"(5,6)","(4,6)","(3,2)","(7,4)",Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Syndrael
176140337,Descent2e,0,ABOUT_TO_START,0,0,4,140,"(10,5)","(2,15)",,"(6,5)","(1,16)","(2,16)",,"(5,4)",,"(5,5)","(4,3)","(5,3)","(7,3)",Mage,Scout,Thief,Disciple,Runemaster,Jain Fairwood,Avric Albright,Healer,Leoric of the Book
-1657262982,Descent2e,0,ABOUT_TO_START,0,0,4,141,"(6,3)","(2,15)",,"(10,4)","(1,16)","(2,16)",,"(5,4)",,"(5,2)","(5,7)","(3,5)","(6,5)",Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Widow Tarha
487485060,Descent2e,0,ABOUT_TO_START,0,0,4,142,"(8,3)","(1,16)",,"(10,3)","(2,15)","(1,15)",,"(4,7)",,"(3,5)","(3,4)","(5,2)","(10,6)",Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Avric Albright,Healer,Tomble Burrowell
937610372,Descent2e,0,ABOUT_TO_START,0,0,4,143,"(11,6)","(2,16)",,"(10,3)","(2,15)","(1,16)",,"(5,6)",,"(2,7)","(3,4)","(3,6)","(9,6)",Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Leoric of the Book,Mage,Tomble Burrowell
289946946,Descent2e,0,ABOUT_TO_START,0,0,4,144,"(10,4)","(1,15)",,"(11,5)","(2,15)","(1,16)",,"(2,7)",,"(3,3)","(4,2)","(5,6)","(8,2)",Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Jain Fairwood,Scout,Avric Albright
-1279975257,Descent2e,0,ABOUT_TO_START,0,0,4,145,"(7,3)","(2,15)",,"(6,3)","(2,16)","(1,15)",,"(4,5)",,"(5,5)","(4,3)","(2,7)","(11,6)",Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Ashrian,Healer,Syndrael
1443145887,Descent2e,0,ABOUT_TO_START,0,0,4,146,"(6,3)","(1,16)",,"(10,6)","(2,16)","(1,15)",,"(4,2)",,"(5,5)","(4,7)","(5,3)","(7,2)",Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Avric Albright,Healer,Syndrael
1642592158,Descent2e,0,ABOUT_TO_START,0,0,4,147,"(7,4)","(1,15)",,"(8,2)","(2,15)","(1,16)",,"(4,6)",,"(2,2)","(2,4)","(4,7)","(6,3)",Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Grisban the Thirsty,Warrior,Avric Albright
-1257925864,Descent2e,0,ABOUT_TO_START,0,0,4,148,"(11,4)","(2,16)",,"(9,3)","(1,16)","(2,15)",,"(3,3)",,"(5,4)","(3,5)","(4,7)","(8,3)",Scout,Mage,Runemaster,Disciple,Thief,Leoric of the Book,Ashrian,Healer,Jain Fairwood
-2086788165,Descent2e,0,ABOUT_TO_START,0,0,4,149,"(9,5)","(2,16)",,"(8,3)","(1,16)","(1,15)",,"(2,4)",,"(4,4)","(4,3)","(3,4)","(10,3)",Scout,Healer,Disciple,Runemaster,Thief,Ashrian,Widow Tarha,Mage,Jain Fairwood
1454294430,Descent2e,0,ABOUT_TO_START,0,0,4,150,"(11,6)","(2,16)",,"(9,6)","(1,15)","(1,16)",,"(3,6)",,"(4,7)","(3,3)","(3,2)","(6,4)",Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Ashrian,Healer,Syndrael
-1894694341,Descent2e,0,ABOUT_TO_START,0,0,4,151,"(11,6)","(2,15)",,"(10,4)","(1,15)","(2,16)",,"(2,5)",,"(2,4)","(2,7)","(5,6)","(9,2)",Mage,Scout,Thief,Disciple,Runemaster,Tomble Burrowell,Avric Albright,Healer,Widow Tarha
1110277337,Descent2e,0,ABOUT_TO_START,0,0,4,152,"(10,3)","(1,16)",,"(6,3)","(2,16)","(1,15)",,"(5,6)",,"(2,6)","(2,4)","(2,2)","(7,2)",Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Tomble Burrowell,Scout,Grisban the Thirsty
105181104,Descent2e,0,ABOUT_TO_START,0,0,4,153,"(6,5)","(2,16)",,"(7,3)","(1,16)","(1,15)",,"(4,5)",,"(4,3)","(4,2)","(3,4)","(10,6)",Mage,Warrior,Berserker,Disciple,Runemaster,Syndrael,Avric Albright,Healer,Leoric of the Book
1741820661,Descent2e,0,ABOUT_TO_START,0,0,4,154,"(7,4)","(2,15)",,"(9,6)","(1,16)","(2,16)",,"(4,4)",,"(5,2)","(3,6)","(2,4)","(10,5)",Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Grisban the Thirsty
1191131318,Descent2e,0,ABOUT_TO_START,0,0,4,155,"(9,4)","(2,16)",,"(6,5)","(1,16)","(1,15)",,"(2,5)",,"(5,6)","(4,5)","(3,6)","(7,2)",Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Jain Fairwood
1450489765,Descent2e,0,ABOUT_TO_START,0,0,4,156,"(9,3)","(2,15)",,"(8,2)","(2,16)","(1,16)",,"(4,3)",,"(2,7)","(3,3)","(3,6)","(6,4)",Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Grisban the Thirsty,Warrior,Leoric of the Book
-1335747697,Descent2e,0,ABOUT_TO_START,0,0,4,157,"(6,2)","(2,16)",,"(9,3)","(2,15)","(1,16)",,"(3,4)",,"(3,7)","(2,5)","(2,7)","(8,3)",Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Jain Fairwood
1297146937,Descent2e,0,ABOUT_TO_START,0,0,4,158,"(8,6)","(2,15)",,"(9,3)","(1,15)","(1,16)",,"(4,5)",,"(4,3)","(3,2)","(3,3)","(10,5)",Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Grisban the Thirsty
-383936935,Descent2e,0,ABOUT_TO_START,0,0,4,159,"(9,3)","(1,15)",,"(6,3)","(2,15)","(2,16)",,"(4,6)",,"(4,5)","(2,6)","(2,3)","(7,3)",Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Tomble Burrowell
-78843910,Descent2e,0,ABOUT_TO_START,0,0,4,160,"(8,2)","(1,15)",,"(10,4)","(2,16)","(1,16)",,"(3,7)",,"(2,5)","(3,4)","(2,2)","(9,3)",Scout,Healer,Disciple,Berserker,Thief,Ashrian,Syndrael,Warrior,Tomble Burrowell
999413502,Descent2e,0,ABOUT_TO_START,0,0,4,161,"(7,3)","(1,16)",,"(9,6)","(2,15)","(1,15)",,"(3,4)",,"(4,7)","(3,3)","(3,6)","(11,4)",Mage,Healer,Disciple,Berserker,Runemaster,Ashrian,Syndrael,Warrior,Leoric of the Book
1698523434,Descent2e,0,ABOUT_TO_START,0,0,4,162,"(10,5)","(1,16)",,"(9,2)","(2,16)","(2,15)",,"(3,5)",,"(2,6)","(5,3)","(3,3)","(11,6)",Healer,Warrior,Berserker,Runemaster,Disciple,Grisban the Thirsty,Leoric of the Book,Mage,Ashrian
-1751122673,Descent2e,0,ABOUT_TO_START,0,0,4,163,"(10,6)","(1,16)",,"(7,3)","(2,15)","(2,16)",,"(5,5)",,"(3,5)","(4,4)","(2,6)","(11,5)",Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Tomble Burrowell,Scout,Widow Tarha
846901593,Descent2e,0,ABOUT_TO_START,0,0,4,164,"(7,2)","(1,15)",,"(8,3)","(2,16)","(2,15)",,"(4,3)",,"(4,4)","(4,2)","(4,5)","(10,6)",Healer,Scout,Thief,Berserker,Disciple,Jain Fairwood,Grisban the Thirsty,Warrior,Ashrian
1520978718,Descent2e,0,ABOUT_TO_START,0,0,4,165,"(10,3)","(2,15)",,"(6,2)","(1,15)","(1,16)",,"(2,6)",,"(5,7)","(2,3)","(3,3)","(11,5)",Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Jain Fairwood,Scout,Ashrian
1513447411,Descent2e,0,ABOUT_TO_START,0,0,4,166,"(8,3)","(2,15)",,"(6,5)","(2,16)","(1,16)",,"(2,6)",,"(2,7)","(4,7)","(4,5)","(10,4)",Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Leoric of the Book
-647629730,Descent2e,0,ABOUT_TO_START,0,0,4,167,"(9,6)","(2,15)",,"(9,2)","(2,16)","(1,16)",,"(5,5)",,"(4,2)","(4,5)","(5,3)","(6,2)",Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Jain Fairwood
1546136617,Descent2e,0,ABOUT_TO_START,0,0,4,168,"(7,2)","(1,15)",,"(11,5)","(2,16)","(1,16)",,"(3,7)",,"(2,6)","(5,2)","(3,5)","(10,6)",Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Grisban the Thirsty,Warrior,Tomble Burrowell
866825363,Descent2e,0,ABOUT_TO_START,0,0,4,169,"(10,3)","(2,15)",,"(10,5)","(1,16)","(1,15)",,"(4,7)",,"(2,6)","(2,2)","(3,7)","(9,2)",Warrior,Scout,Thief,Runemaster,Berserker,Jain Fairwood,Leoric of the Book,Mage,Grisban the Thirsty
1112549295,Descent2e,0,ABOUT_TO_START,0,0,4,170,"(10,6)","(2,15)",,"(11,5)","(2,16)","(1,16)",,"(5,5)",,"(4,2)","(4,6)","(5,2)","(6,4)",Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Jain Fairwood,Scout,Syndrael
866870163,Descent2e,0,ABOUT_TO_START,0,0,4,171,"(7,2)","(1,15)",,"(9,3)","(2,15)","(2,16)",,"(3,7)",,"(2,2)","(3,4)","(5,4)","(10,6)",Warrior,Scout,Thief,Runemaster,Berserker,Jain Fairwood,Leoric of the Book,Mage,Syndrael
-188484132,Descent2e,0,ABOUT_TO_START,0,0,4,172,"(11,4)","(2,16)",,"(9,3)","(2,15)","(1,16)",,"(2,7)",,"(2,5)","(4,7)","(5,7)","(6,3)",Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Jain Fairwood
-1317565725,Descent2e,0,ABOUT_TO_START,0,0,4,173,"(11,4)","(2,16)",,"(7,2)","(1,16)","(2,15)",,"(4,2)",,"(4,7)","(4,6)","(3,3)","(8,2)",Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Tomble Burrowell
-1870858449,Descent2e,0,ABOUT_TO_START,0,0,4,174,"(7,2)","(1,16)",,"(9,2)","(2,15)","(2,16)",,"(4,3)",,"(4,4)","(5,7)","(3,2)","(11,6)",Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Syndrael,Warrior,Leoric of the Book
151649086,Descent2e,0,ABOUT_TO_START,0,0,4,175,"(8,3)","(1,15)",,"(7,4)","(2,16)","(2,15)",,"(2,2)",,"(5,7)","(3,7)","(4,2)","(11,5)",Healer,Scout,Thief,Berserker,Disciple,Jain Fairwood,Grisban the Thirsty,Warrior,Ashrian
-1672927408,Descent2e,0,ABOUT_TO_START,0,0,4,176,"(9,3)","(2,16)",,"(6,3)","(1,16)","(2,15)",,"(4,7)",,"(3,7)","(4,5)","(2,4)","(9,6)",Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Tomble Burrowell,Scout,Ashrian
620316932,Descent2e,0,ABOUT_TO_START,0,0,4,177,"(8,6)","(2,16)",,"(11,6)","(1,15)","(1,16)",,"(4,2)",,"(4,6)","(2,3)","(5,3)","(8,3)",Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Grisban the Thirsty,Warrior,Ashrian
-1748550662,Descent2e,0,ABOUT_TO_START,0,0,4,178,"(11,5)","(2,16)",,"(9,4)","(2,15)","(1,16)",,"(5,2)",,"(3,3)","(5,7)","(2,2)","(7,2)",Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Syndrael,Warrior,Widow Tarha
-89964064,Descent2e,0,ABOUT_TO_START,0,0,4,179,"(6,2)","(2,15)",,"(11,4)","(1,15)","(2,16)",,"(4,6)",,"(5,5)","(4,5)","(5,7)","(9,3)",Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Grisban the Thirsty,Warrior,Widow Tarha
176192887,Descent2e,0,ABOUT_TO_START,0,0,4,180,"(9,5)","(2,16)",,"(6,4)","(1,16)","(2,15)",,"(5,3)",,"(3,7)","(2,3)","(4,5)","(9,2)",Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Syndrael
392473391,Descent2e,0,ABOUT_TO_START,0,0,4,181,"(6,3)","(1,15)",,"(11,6)","(2,16)","(1,16)",,"(5,6)",,"(5,5)","(2,5)","(2,7)","(9,5)",Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Avric Albright,Healer,Syndrael
