GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter(RoundCounter),Kills(Barghest Minion 1),Kills(Hero 1),Kills(Barghest Minion 3),Kills(Barghest Minion 2),Kills(Hero 3),Kills(Hero 2),Kills(Hero 4),Kills(Goblin Minion 3),Kills(Goblin Minion 4),Kills(Goblin Minion 1),Kills(Goblin Minion 2),Kills(Goblin Master),Kills(Barghest Master),Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),HealthPoints(Hero 1 HP),HealthPoints(Goblin Master HP),HealthPoints(Overlord Fatigue),HealthPoints(Goblin Minion 1 HP),HealthPoints(Goblin Minion 2 HP),HealthPoints(Hero 3 HP),HealthPoints(Hero 4 HP),HealthPoints(Goblin Minion 3 HP),HealthPoints(Goblin Minion 4 HP),HealthPoints(Hero 2 HP),HealthPoints(Barghest Minion 2 HP),HealthPoints(Barghest Minion 1 HP),HealthPoints(Barghest Minion 3 HP),HealthPoints(Barghest Master HP),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-3),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2),GameScore(PlayerName-3)
192253389,Descent2e,3,ROUND_OVER,262,10,4,15,,,,,,,,,,,,,,,"(6,5)","(6,4)",,"(8,6)","(2,15)","(5,6)",,"(6,14)",,"(4,16)","(6,15)","(5,8)","(8,3)",10,4,7,2,2,2,,2,,5,6,6,,5,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
-1288883639,Descent2e,0,ROUND_OVER,88,10,4,16,,,,,,,,,,,,,,,"(10,4)","(4,5)",,"(6,2)","(1,15)","(6,4)",,"(3,7)",,"(4,8)","(5,16)","(4,15)","(8,2)",12,4,1,2,2,8,,2,,7,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1288883639,Descent2e,1,ROUND_OVER,135,9,4,16,,,,,,,,,Goblin Archer minion 3 (1674820) defeated by Widow Tarha (1674765),,,,,,"(10,4)","(7,3)",,"(6,2)","(1,15)","(6,4)",,"(11,7)",,"(5,13)","(5,16)","(4,15)","(8,2)",10,4,3,2,2,7,,2,,10,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-1288883639,Descent2e,2,ROUND_OVER,199,10,4,16,,,,,,,,,,,,,,,"(10,4)","(7,2)",,"(6,2)","(1,15)","(6,4)",,"(6,14)",,"(6,16)","(5,16)","(4,15)","(8,2)",7,4,5,2,2,3,,2,,10,6,6,,7,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-1288883639,Descent2e,3,ROUND_OVER,243,10,4,16,,,,,,,Tomble Burrowell (1674778) defeated by Goblin Archer master (1674790),,,,,,,,"(10,4)","(7,2)",,"(6,2)","(1,16)","(6,4)",,"(6,14)",,"(6,16)","(5,16)","(4,15)","(8,2)",8,4,7,2,2,0,,2,,10,6,6,,7,13.333333333333334,OSLA,-6.666666666666667,-3.3333333333333335,6.666666666666667,-6.666666666666667,-6.666666666666667,OSLA,OSLA,OSLA
495210545,Descent2e,0,ROUND_OVER,97,10,4,17,,,Tomble Burrowell (1792025) defeated by Goblin Archer minion 3 (1792093),,,,,,,,,,,,"(10,3)","(5,4)",,"(9,4)","(9,2)","(8,3)",,"(5,11)",,"(5,7)","(4,7)","(4,8)","(7,2)",0,4,0,2,2,10,,2,,5,6,6,,8,3.3333333333333335,OSLA,-1.6666666666666667,-0.8333333333333334,1.6666666666666667,-1.6666666666666667,-1.6666666666666667,OSLA,OSLA,OSLA
495210545,Descent2e,1,ROUND_OVER,140,10,4,17,,,Tomble Burrowell (1792025) defeated by Goblin Archer minion 2 (1792083),,,,,,,,,,,,"(10,3)","(5,4)",,"(9,4)","(9,2)","(8,3)",,"(4,15)",,"(5,12)","(4,12)","(3,15)","(7,2)",0,4,1,2,2,8,,2,,1,6,6,,2,4.761904761904762,OSLA,-2.380952380952381,-1.1904761904761905,2.380952380952381,-2.380952380952381,-2.380952380952381,OSLA,OSLA,OSLA
495210545,Descent2e,2,ROUND_OVER,183,9,4,17,,,Syndrael (1792039) defeated by Barghest minion 2 (1792123),,,,,,,,,,,Barghest master (1792103) defeated by Syndrael (1792039),"(10,3)","(5,4)",,"(9,4)","(8,2)","(8,4)",,"(4,15)",,"(4,14)","(6,16)","(3,15)",Dead,5,4,3,2,2,8,,2,,0,2,6,,Dead,0.9523809523809517,OSLA,-0.47619047619047583,-0.23809523809523792,0.47619047619047583,-0.47619047619047583,-0.47619047619047583,OSLA,OSLA,OSLA
495210545,Descent2e,3,ROUND_OVER,211,9,4,17,,,,,,,Widow Tarha (1792052) defeated by Barghest minion 2 (1792123),,,,,,,,"(10,3)","(5,4)",,"(9,4)","(9,3)","(8,4)",,"(4,15)",,"(4,14)","(6,16)","(3,15)",Dead,5,4,5,2,2,0,,2,,5,2,6,,Dead,3.8095238095238093,OSLA,-1.9047619047619047,-0.9523809523809523,1.9047619047619047,-1.9047619047619047,-1.9047619047619047,OSLA,OSLA,OSLA
495210545,Descent2e,4,ROUND_OVER,238,9,4,17,,,,,,,Widow Tarha (1792052) defeated by Barghest minion 2 (1792123),,,,,,,,"(10,3)","(7,2)",,"(9,4)","(9,3)","(9,2)",,"(4,15)",,"(4,14)","(6,16)","(3,15)",Dead,5,4,7,2,2,0,,2,,5,2,5,,Dead,6.666666666666667,OSLA,-3.3333333333333335,-1.6666666666666667,3.3333333333333335,-3.3333333333333335,-3.3333333333333335,OSLA,OSLA,OSLA
623067577,Descent2e,0,ROUND_OVER,98,10,4,18,,,,,,,,,,,,,,,"(7,2)","(5,5)",,"(6,4)","(4,2)","(5,4)",,"(5,12)",,"(4,10)","(3,9)","(5,11)","(11,6)",6,4,0,2,2,8,,2,,6,3,6,,8,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA
623067577,Descent2e,1,ROUND_OVER,140,9,4,18,,,,,Barghest minion 2 (1912507) defeated by Leoric of the Book (1912422),,,,,,,,,,"(7,2)","(5,5)",,Dead,"(9,2)","(5,4)",,"(4,16)",,"(3,14)","(4,13)","(5,15)","(11,6)",4,4,1,2,2,8,,2,,6,Dead,6,,8,0.0,OSLA,2.619047619047619,1.3095238095238095,-2.619047619047619,2.619047619047619,2.619047619047619,OSLA,OSLA,OSLA
623067577,Descent2e,2,ROUND_OVER,165,9,4,18,,,,,,,,,,,,,,,"(7,2)","(6,4)",,Dead,"(9,2)","(5,4)",,"(4,16)",,"(3,14)","(5,16)","(5,15)","(11,6)",4,4,3,2,2,8,,2,,6,Dead,2,,8,0.0,OSLA,1.1904761904761907,0.5952380952380953,-1.1904761904761907,1.1904761904761907,1.1904761904761907,OSLA,OSLA,OSLA
623067577,Descent2e,3,ROUND_OVER,192,8,4,18,,Barghest minion 1 (1912497) defeated by Jain Fairwood (1912435),,,,,,,,,,,,,Dead,"(8,3)",,Dead,"(10,5)","(5,4)",,"(4,16)",,"(3,14)","(5,16)","(5,15)","(11,6)",4,4,5,2,2,7,,2,,6,Dead,Dead,,8,0.0,OSLA,3.0952380952380953,1.5476190476190477,-3.0952380952380953,3.0952380952380953,3.0952380952380953,OSLA,OSLA,OSLA
623067577,Descent2e,4,ROUND_OVER,222,8,4,18,,,,,,,,,,,,,,,Dead,"(10,6)",,Dead,"(10,5)","(11,4)",,"(4,16)",,"(3,14)","(5,16)","(5,15)","(11,6)",4,4,7,2,2,6,,2,,6,Dead,Dead,,3,0.0,OSLA,1.666666666666667,0.8333333333333335,-1.666666666666667,1.666666666666667,1.666666666666667,OSLA,OSLA,OSLA
1348299175,Descent2e,0,ROUND_OVER,102,10,4,19,,,,,,,,,,,,,,,"(7,4)","(8,7)",,"(9,4)","(10,7)","(10,10)",,"(6,14)",,"(5,14)","(5,9)","(3,16)","(9,6)",12,4,1,2,2,10,,2,,14,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1348299175,Descent2e,1,ROUND_OVER,148,10,4,19,,,,,,,,,,,,,,,"(7,4)","(8,6)",,"(10,5)","(10,7)","(8,7)",,"(6,14)",,"(5,14)","(4,14)","(3,16)","(9,6)",12,4,3,2,2,10,,2,,14,6,6,,4,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
1348299175,Descent2e,2,ROUND_OVER,197,10,4,19,,,,,,,,,,,,,,,"(7,4)","(8,6)",,"(11,4)","(10,7)","(8,7)",,"(6,14)",,"(5,14)","(4,14)","(3,16)","(9,6)",12,4,5,2,2,10,,2,,14,6,6,,4,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
1348299175,Descent2e,3,ROUND_OVER,249,10,4,19,,,,,,,,,,,,,,,"(7,4)","(8,6)",,"(11,4)","(9,8)","(9,5)",,"(6,14)",,"(5,14)","(4,14)","(3,16)","(9,6)",12,4,7,2,2,10,,2,,14,6,6,,4,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
-371345131,Descent2e,0,ROUND_OVER,121,10,4,20,,,,,,,,,,,,,,,"(7,2)","(8,7)",,"(9,6)","(6,2)","(8,6)",,"(4,13)",,"(6,15)","(5,12)","(5,14)","(10,5)",10,4,1,2,2,4,,2,,12,6,2,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-371345131,Descent2e,1,ROUND_OVER,161,10,4,20,,,,,,,,,,,,,,,"(7,2)","(9,5)",,"(9,6)","(6,2)","(8,7)",,"(5,17)",,"(6,15)","(6,14)","(5,14)","(10,5)",5,4,3,2,2,2,,2,,12,6,2,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-371345131,Descent2e,2,ROUND_OVER,207,9,4,20,,Barghest minion 1 (2143759) defeated by Jain Fairwood (2143697),,,,,,,,,,,,,"(9,6)","(9,4)",,Dead,"(10,4)","(8,6)",,"(5,17)",,"(6,15)","(6,14)","(5,14)","(10,5)",8,4,5,2,2,2,,2,,12,Dead,2,,8,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
-371345131,Descent2e,3,ROUND_OVER,245,9,4,20,,,,,,,,,,,,,,,"(9,6)","(9,5)",,Dead,"(10,4)","(8,7)",,"(5,17)",,"(6,15)","(6,14)","(5,14)","(10,5)",8,4,7,2,2,2,,2,,12,Dead,2,,8,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
1431328153,Descent2e,0,ROUND_OVER,100,10,4,21,,,,,,,,,,,,,,,"(9,3)","(7,3)",,"(8,2)","(6,4)","(8,4)",,"(4,12)",,"(5,11)","(4,10)","(5,14)","(10,4)",12,4,1,2,2,6,,2,,12,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1431328153,Descent2e,1,ROUND_OVER,145,10,4,21,,,,,,,,,,,,,,,"(9,3)","(7,2)",,"(8,2)","(6,4)","(9,5)",,"(5,16)",,"(3,14)","(6,15)","(5,14)","(10,4)",12,4,3,2,2,10,,2,,7,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
1431328153,Descent2e,2,ROUND_OVER,185,10,4,21,,,,,,,,,,,,,,,"(9,3)","(7,2)",,"(8,2)","(7,3)","(8,4)",,"(5,16)",,"(3,14)","(6,15)","(5,14)","(10,4)",12,4,5,2,2,6,,2,,7,4,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
1431328153,Descent2e,3,ROUND_OVER,225,10,4,21,,,,,,,,,,,,,,,"(9,3)","(9,5)",,"(8,2)","(6,3)","(8,4)",,"(5,16)",,"(3,14)","(6,15)","(5,14)","(10,4)",11,4,7,2,2,6,,2,,9,4,6,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
-538768873,Descent2e,0,ROUND_OVER,100,10,4,22,,,,,,,,,,,,,,,"(8,6)","(5,6)",,"(7,4)","(6,4)","(6,3)",,"(4,12)",,"(4,7)","(5,9)","(4,15)","(8,2)",7,4,1,2,2,12,,2,,12,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-538768873,Descent2e,1,ROUND_OVER,141,9,4,22,,,,,Barghest minion 2 (2374365) defeated by Syndrael (2374294),,,,,,,,,,"(8,6)","(5,6)",,Dead,"(7,5)","(7,2)",,"(3,17)",,"(5,11)","(3,16)","(4,15)","(8,2)",10,4,3,2,2,9,,2,,9,Dead,6,,8,0.0,OSLA,1.1904761904761907,0.5952380952380953,-1.1904761904761907,1.1904761904761907,1.1904761904761907,OSLA,OSLA,OSLA
-538768873,Descent2e,2,ROUND_OVER,176,9,4,22,,,,,,,,,,,,,,,"(8,6)","(8,8)",,Dead,"(7,5)","(7,3)",,"(3,17)",,"(4,16)","(3,16)","(4,15)","(8,2)",10,4,5,2,2,7,,2,,8,Dead,2,,8,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
-538768873,Descent2e,3,ROUND_OVER,213,8,4,22,,Barghest minion 1 (2374355) defeated by Syndrael (2374294),,,,,,,,,,,,,Dead,"(7,7)",,Dead,"(7,2)","(7,3)",,"(3,17)",,"(4,16)","(3,16)","(4,15)","(8,2)",10,4,7,2,2,8,,2,,9,Dead,Dead,,8,0.0,OSLA,1.666666666666667,0.8333333333333335,-1.666666666666667,1.666666666666667,1.666666666666667,OSLA,OSLA,OSLA
-131927630,Descent2e,0,ROUND_OVER,108,10,4,23,,,,,,,,,,,,,,,"(6,4)","(8,7)",,"(9,6)","(7,10)","(10,7)",,"(4,12)",,"(4,16)","(5,15)","(5,12)","(7,2)",8,4,1,2,2,14,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-131927630,Descent2e,1,ROUND_OVER,141,10,4,23,,,,,,,,,,,,,,,"(6,4)","(8,7)",,"(9,6)","(8,8)","(10,6)",,"(6,17)",,"(4,16)","(5,15)","(3,15)","(7,2)",5,4,3,2,2,14,,2,,10,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-131927630,Descent2e,2,ROUND_OVER,197,10,4,23,,,Tomble Burrowell (2483072) defeated by Barghest minion 2 (2483171),,,,,,,,,,,,"(6,4)","(8,6)",,"(9,6)","(6,5)","(7,4)",,"(6,17)",,"(4,16)","(5,15)","(3,15)","(7,2)",0,4,5,2,2,14,,2,,10,6,3,,8,10.476190476190476,OSLA,-5.238095238095238,-2.619047619047619,5.238095238095238,-5.238095238095238,-5.238095238095238,OSLA,OSLA,OSLA
-131927630,Descent2e,3,ROUND_OVER,236,10,4,23,,,,,,,,,,,,,,,"(6,4)","(8,6)",,"(9,6)","(5,5)","(7,4)",,"(6,17)",,"(4,16)","(5,15)","(3,15)","(7,2)",3,4,7,2,2,14,,2,,10,6,3,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
625973931,Descent2e,0,ROUND_OVER,131,10,4,24,,,,,,,,,,,,,,,"(10,3)","(10,7)",,"(9,4)","(10,5)","(9,6)",,"(4,13)",,"(4,14)","(5,16)","(5,13)","(11,6)",8,4,1,2,2,10,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
625973931,Descent2e,1,ROUND_OVER,170,10,4,24,,,,,,,,,,,,,,,"(10,3)","(10,7)",,"(9,4)","(11,4)","(9,6)",,"(5,14)",,"(4,14)","(5,16)","(3,15)","(11,6)",8,4,3,2,2,7,,2,,10,6,6,,3,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
625973931,Descent2e,2,ROUND_OVER,202,9,4,24,,,,,,,,,,,,,,Barghest master (2605852) defeated by Jain Fairwood (2605774),"(10,3)","(10,5)",,"(9,4)","(11,4)","(9,6)",,"(5,14)",,"(4,14)","(5,16)","(3,15)",Dead,6,4,5,2,2,7,,2,,10,3,3,,Dead,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
625973931,Descent2e,3,ROUND_OVER,237,8,4,24,,Barghest minion 1 (2605862) defeated by Syndrael (2605801),,,,,,,,,,,,,"(9,4)","(11,6)",,Dead,"(10,3)","(9,6)",,"(5,14)",,"(4,14)","(5,16)","(3,15)",Dead,6,4,7,2,2,3,,2,,10,Dead,1,,Dead,0.0,OSLA,1.666666666666667,0.8333333333333335,-1.666666666666667,1.666666666666667,1.666666666666667,OSLA,OSLA,OSLA
-2122080756,Descent2e,0,ROUND_OVER,109,10,4,25,,,,,,,,,,,,,,,"(6,5)","(5,6)",,"(7,2)","(5,5)","(5,4)",,"(4,13)",,"(4,11)","(4,15)","(5,15)","(8,6)",14,4,1,2,2,10,,2,,6,6,4,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-2122080756,Descent2e,1,ROUND_OVER,149,10,4,25,,,,,,,,,,,,,,,"(6,5)","(6,4)",,"(7,2)","(5,5)","(5,4)",,"(4,16)",,"(5,16)","(4,15)","(5,15)","(8,6)",14,4,3,2,2,10,,2,,6,6,4,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-2122080756,Descent2e,2,ROUND_OVER,194,9,4,25,,Barghest minion 1 (2726296) defeated by Leoric of the Book (2726221),,,,,,,,,,,,,"(7,2)","(6,3)",,Dead,"(7,5)","(5,4)",,"(4,16)",,"(5,16)","(4,15)","(5,15)","(8,6)",14,4,5,2,2,8,,2,,8,Dead,6,,8,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
-2122080756,Descent2e,3,ROUND_OVER,238,9,4,25,,,,,,,,,,,,,,,"(7,2)","(6,2)",,Dead,"(7,5)","(5,4)",,"(4,16)",,"(5,16)","(4,15)","(5,15)","(8,6)",14,4,7,2,2,10,,2,,8,Dead,6,,8,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
-12038281,Descent2e,0,ROUND_OVER,121,10,4,26,,,,,,,,,,,,,,,"(11,5)","(10,6)",,"(10,3)","(10,7)","(10,5)",,"(5,15)",,"(5,12)","(5,13)","(4,13)","(9,2)",8,4,1,2,2,8,,2,,12,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-12038281,Descent2e,1,ROUND_OVER,160,9,4,26,,Barghest minion 1 (2859326) defeated by Syndrael (2859237),,,,,,,,,,,,,"(10,3)","(10,6)",,Dead,"(11,5)","(9,4)",,"(5,15)",,"(4,17)","(6,16)","(5,16)","(9,2)",12,4,3,2,2,8,,2,,10,Dead,4,,8,0.0,OSLA,1.1904761904761907,0.5952380952380953,-1.1904761904761907,1.1904761904761907,1.1904761904761907,OSLA,OSLA,OSLA
-12038281,Descent2e,2,ROUND_OVER,178,8,4,26,,Barghest minion 1 (2859336) defeated by Avric Albright (2859250),,,,,,,,,,,,,Dead,"(8,3)",,Dead,"(11,5)","(9,4)",,"(5,15)",,"(4,17)","(6,16)","(5,16)","(9,2)",10,4,5,2,2,8,,2,,10,Dead,Dead,,5,0.0,OSLA,3.0952380952380953,1.5476190476190477,-3.0952380952380953,3.0952380952380953,3.0952380952380953,OSLA,OSLA,OSLA
-1249517663,Descent2e,0,ROUND_OVER,96,10,4,27,,,,,,,,,,,,,,Barghest master (2859316) defeated by Avric Albright (2859250),"(9,4)","(6,4)",,"(9,2)","(5,7)","(5,5)",,"(4,13)",,"(5,14)","(6,14)","(5,13)","(11,4)",12,4,1,2,2,8,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1249517663,Descent2e,1,ROUND_OVER,153,10,4,27,,,,,,,,,,,,,,,"(9,4)","(8,2)",,"(9,6)","(7,4)","(7,3)",,"(6,15)",,"(5,14)","(6,14)","(3,15)","(11,4)",12,4,3,2,2,8,,2,,10,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-1249517663,Descent2e,2,ROUND_OVER,203,10,4,27,,,,,,,,,,,,,,,"(9,4)","(10,4)",,"(10,3)","(7,3)","(8,2)",,"(6,15)",,"(5,14)","(6,14)","(3,15)","(11,4)",12,4,5,2,2,8,,2,,10,6,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-1249517663,Descent2e,3,ROUND_OVER,242,10,4,27,,,,,,,,,,,,,,,"(9,4)","(10,5)",,"(9,7)","(7,4)","(7,2)",,"(6,15)",,"(5,14)","(6,14)","(3,15)","(11,4)",12,4,7,2,2,8,,2,,10,6,3,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
2136666787,Descent2e,0,ROUND_OVER,114,10,4,28,,,,,,,,,,,,,,,"(6,3)","(8,7)",,"(9,6)","(5,5)","(10,6)",,"(5,11)",,"(4,10)","(3,9)","(4,16)","(7,2)",10,4,1,2,2,4,,2,,12,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
2136666787,Descent2e,1,ROUND_OVER,167,10,4,28,,,,,,,,,,,,,,,"(6,3)","(8,6)",,"(9,6)","(5,5)","(10,7)",,"(3,16)",,"(4,14)","(6,14)","(4,16)","(7,2)",7,4,3,2,2,4,,2,,12,5,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
2136666787,Descent2e,2,ROUND_OVER,217,10,4,28,,,,,,,,,,,,,,,"(6,3)","(9,5)",,"(9,6)","(6,5)","(10,6)",,"(3,16)",,"(4,14)","(6,14)","(4,16)","(7,2)",3,4,5,2,2,4,,2,,12,4,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
2136666787,Descent2e,3,ROUND_OVER,263,10,4,28,,,,,,,,,,,,,,,"(6,3)","(8,6)",,"(9,6)","(6,5)","(10,7)",,"(3,16)",,"(4,14)","(6,14)","(4,16)","(7,2)",3,4,7,2,2,4,,2,,12,4,6,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
-546977367,Descent2e,0,ROUND_OVER,87,10,4,29,,,,,,,,,,,,,,,"(8,6)","(5,6)",,"(7,2)","(7,5)","(5,4)",,"(3,11)",,"(4,11)","(3,7)","(5,9)","(10,6)",11,4,0,2,2,10,,2,,2,6,6,,8,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA
-546977367,Descent2e,1,ROUND_OVER,139,10,4,29,,,,,,,,,,,,,,,"(8,6)","(6,5)",,"(7,2)","(7,5)","(5,4)",,"(5,14)",,"(4,16)","(4,12)","(3,14)","(10,6)",11,4,1,2,2,10,,2,,2,5,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-546977367,Descent2e,2,ROUND_OVER,182,9,4,29,,Barghest minion 1 (3226556) defeated by Ashrian (3226494),,,,,,,,,,,,,"(7,2)","(7,7)",,Dead,"(8,3)","(5,4)",,"(5,14)",,"(4,16)","(4,15)","(3,14)","(10,6)",11,4,3,2,2,10,,2,,2,Dead,3,,8,0.0,OSLA,1.1904761904761907,0.5952380952380953,-1.1904761904761907,1.1904761904761907,1.1904761904761907,OSLA,OSLA,OSLA
-546977367,Descent2e,3,ROUND_OVER,205,8,4,29,,Barghest minion 1 (3226566) defeated by Tomble Burrowell (3226480),,,,,,,,,,,,,Dead,"(9,7)",,Dead,"(9,5)","(5,4)",,"(5,14)",,"(4,16)","(4,15)","(3,14)","(10,6)",11,4,5,2,2,7,,2,,2,Dead,Dead,,3,0.0,OSLA,3.0952380952380953,1.5476190476190477,-3.0952380952380953,3.0952380952380953,3.0952380952380953,OSLA,OSLA,OSLA
1617417385,Descent2e,0,ROUND_OVER,99,9,4,30,,,,,,,,,,,Goblin Archer minion 1 (3323711) defeated by Grisban the Thirsty (3323690),,,Barghest master (3226546) defeated by Grisban the Thirsty (3226467),"(10,5)","(8,3)",,"(11,4)","(5,6)","(10,7)",,"(7,2)",,"(3,14)","(4,17)","(5,11)","(11,6)",8,4,1,2,2,14,,2,,6,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1617417385,Descent2e,1,ROUND_OVER,148,10,4,30,,,,,,,,,,,,,,,"(10,5)","(8,3)",,"(11,4)","(10,4)","(9,6)",,"(4,11)",,"(3,14)","(4,17)","(3,16)","(11,6)",8,4,3,2,2,14,,2,,6,6,2,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
